index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
161,VersaBench_bmm,0.9991341829299927,v2,0.9943178296089172,v2,0.0048163533210754395,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
162,VersaBench_dbms,1.0063365697860718,v1,1.0281039476394653,v1,-0.021767377853393555,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
163,VersaBench_ecbdes,0.9953969717025757,v2,1.0135009288787842,v1,-0.018103957176208496,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
164,llubenchmark,1.0129365921020508,v1,1.004079818725586,v1,0.008856773376464844,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
165,mafft,0.980306088924408,v2,1.0141998529434204,v1,-0.03389376401901245,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
166,mediabench_adpcm_rawcaudio,1.0072985887527466,v1,0.9964859485626221,v2,0.010812640190124512,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
167,mediabench_adpcm_rawdaudio,0.9989907145500183,v2,1.0133875608444214,v1,-0.014396846294403076,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
168,mediabench_g721_g721encode,1.025992751121521,v1,1.0083140134811401,v1,0.01767873764038086,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
169,mediabench_gsm_toast,0.9987049102783203,v2,0.9983401298522949,v2,0.0003647804260253906,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
170,mediabench_jpeg_jpeg-6a,1.0167913436889648,v1,1.0156207084655762,v1,0.0011706352233886719,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
171,mediabench_mpeg2_mpeg2dec,1.0435861349105835,v1,0.9687461853027344,v2,0.07483994960784912,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
172,nbench,1.0282206535339355,v1,0.9667060971260071,v2,0.06151455640792847,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
173,sim,1.0051610469818115,v1,1.0287024974822998,v1,-0.02354145050048828,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
174,tramp3d-v4,0.9190776944160461,v2,1.0018792152404785,v1,-0.08280152082443237,False,O3-bolt-opt 优于 O3-bolt（快 8.1%，加速比 1.09x）
